ProductID,SKU,ProductName,Category,PrimaryRawMaterial,MaterialIndexWeight,BaseUnitCost_USD,Currency,StandardLeadTimeDays,ReorderPoint,SupplierID
PRD-00186,SKU-SYN-53059,Copper Conductors & Wiring Grade-E,Copper Conductors & Wiring,Copper,0.65,$3134.61,USD,39,500,SUP-00655
PRD-00187,SKU-SYN-22361,Industrial Resins & Plastics Grade-F,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2485.57,USD,43,500 units,SUP-00441
PRD-00188,SKU-SYN-41703,Corrugated Packaging Grade-G,Corrugated Packaging,Packaging,0.2,2412.29,USD,53,500 units,SUP-00548
PRD-00189,SKU-SYN-42105,Copper Conductors & Wiring Grade-H,Copper Conductors & Wiring,Copper,0.65,2726.65,USD,5,250,SUP-00077
PRD-00190,SKU-SYN-89882,printed circuit boards grade-190,Printed Circuit Boards,Copper,0.35,2043.9,USD,39,500 units,SUP-00319
PRD-00191,SKU-SYN-25017,Copper Conductors & Wiring Grade-J,Copper Conductors & Wiring,Copper,0.65,38.97,USD,40,500,SUP-00233
PRD-00192,sku_192,Copper Conductors & Wiring Grade-K,,Copper,0.65,$412.16,USD,51,,SUP-00473
PRD-00193,SKU-SYN-77301,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,1937.38,USD,56,,SUP-00938
PRD-00194,SKU-SYN-83707,Copper Conductors & Wiring Grade-M,Copper Conductors & Wiring,Copper,0.65,25.42,USD,18,500 units,SUP-00392
PRD-00195,SKU-SYN-10036,Copper Conductors & Wiring Grade-N,Copper Conductors & Wiring,Copper,0.65,2108.94,USD,9,500 units,SUP-00805
PRD-00196,SKU-SYN-93751,Copper Conductors & Wiring Grade-O,Copper Conductors & Wiring,Copper,0.65,752.69,USD,82,,SUP-00185
PRD-00197,SKU-SYN-61375,Printed Circuit Boards Grade-P,Printed Circuit Boards,Copper,0.35,1616.8,USD,59,100,SUP-00396
PRD-00198,SKU-SYN-15727,Printed Circuit Boards Grade-Q,Printed Circuit Boards,Copper,0.35,$394.18,USD,-10,250,SUP-00699
PRD-00199,SKU-SYN-34517,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,945.03,USD,79,250,SUP-00058
PRD-00200,SKU-SYN-99526,synthetic lubricants grade-200,,Crude Oil / Polymers,0.8,-2453.17,USD,47,500 units,SUP-99999
PRD-00201,SKU-SYN-18839,Copper Conductors & Wiring Grade-T,Copper Conductors & Wiring,Copper,0.65,2073.24,USD,46,500 units,SUP-00531
PRD-00202,SKU-SYN-85824,Synthetic Lubricants Grade-U,Synthetic Lubricants,Crude Oil / Polymers,0.8,3037.63,USD,62,250,SUP-00163
PRD-00203,SKU-SYN-24907,Corrugated Packaging Grade-V,Corrugated Packaging,Packaging,0.2,2895.25,USD,89,500,SUP-00785
PRD-00204,sku_204,Industrial Resins & Plastics Grade-W,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$3119.41,USD,89,500,SUP-00048
PRD-00205,SKU-SYN-59331,Corrugated Packaging Grade-X,Corrugated Packaging,Packaging,0.2,744.19,USD,83,500 units,SUP-00250
PRD-00206,SKU-SYN-28378,Synthetic Lubricants Grade-Y,Synthetic Lubricants,Crude Oil / Polymers,0.8,1100.94,USD,44,100,SUP-00875
PRD-00207,SKU-SYN-38504,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,1868.02,USD,15,250,SUP-00225
PRD-00208,SKU-SYN-26794,Heavy Engine Castings Grade-A,,Steel,0.5,1396.06,USD,36,250,SUP-00598
PRD-00209,SKU-SYN-81058,Printed Circuit Boards Grade-B,Printed Circuit Boards,Copper,0.35,2720.94,USD,90,500,SUP-00193
PRD-00210,SKU-SYN-10101,heavy engine castings grade-210,Heavy Engine Castings,Steel,0.5,$1135.48,USD,78,500,SUP-00465
PRD-00211,SKU-SYN-95626,Industrial Resins & Plastics Grade-D,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1759.81,USD,53,250,SUP-00020
PRD-00212,SKU-SYN-39848,Industrial Resins & Plastics Grade-E,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,544.08,USD,86,,SUP-00751
PRD-00213,SKU-SYN-79120,Synthetic Lubricants Grade-F,Synthetic Lubricants,Crude Oil / Polymers,0.8,2794.99,USD,15,500,SUP-00038
PRD-00214,SKU-SYN-13907,Printed Circuit Boards Grade-G,Printed Circuit Boards,Copper,0.35,155.74,USD,25,100,SUP-00346
PRD-00215,SKU-SYN-86452,Printed Circuit Boards Grade-H,Printed Circuit Boards,Copper,0.35,386.38,USD,42,500 units,SUP-00511
PRD-00216,sku_216,Corrugated Packaging Grade-I,,Packaging,0.2,$788.64,USD,-10,500 units,SUP-00503
PRD-00217,SKU-SYN-55225,Synthetic Lubricants Grade-J,Synthetic Lubricants,Crude Oil / Polymers,0.8,964.0,USD,13,500 units,SUP-00029
PRD-00218,SKU-SYN-26704,Heavy Engine Castings Grade-K,Heavy Engine Castings,Steel,0.5,1924.53,USD,12,250,SUP-00529
PRD-00219,SKU-SYN-56213,Industrial Resins & Plastics Grade-L,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2316.89,USD,40,,SUP-00258
PRD-00220,SKU-SYN-37214,copper conductors & wiring grade-220,Copper Conductors & Wiring,Copper,0.65,1979.24,USD,33,250,SUP-99999
PRD-00221,SKU-SYN-99180,Corrugated Packaging Grade-N,Corrugated Packaging,Packaging,0.2,2287.74,USD,39,250,SUP-00095
PRD-00222,SKU-SYN-19325,Heavy Engine Castings Grade-O,Heavy Engine Castings,Steel,0.5,$957.17,USD,85,500,SUP-00841
PRD-00223,SKU-SYN-82399,Corrugated Packaging Grade-P,Corrugated Packaging,Packaging,0.2,1968.42,USD,59,100,SUP-00802
PRD-00224,SKU-SYN-17056,Printed Circuit Boards Grade-Q,,Copper,0.35,2109.47,USD,53,500,SUP-00899
PRD-00225,SKU-SYN-17174,Synthetic Lubricants Grade-R,Synthetic Lubricants,Crude Oil / Polymers,0.8,-1335.37,USD,84,500 units,SUP-00651
PRD-00226,SKU-SYN-74772,Heavy Engine Castings Grade-S,Heavy Engine Castings,Steel,0.5,304.09,USD,74,500,SUP-00893
PRD-00227,SKU-SYN-51656,Printed Circuit Boards Grade-T,Printed Circuit Boards,Copper,0.35,2275.33,USD,47,,SUP-00360
PRD-00228,sku_228,Industrial Resins & Plastics Grade-U,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$3004.63,USD,31,500,SUP-00454
PRD-00229,SKU-SYN-74189,Heavy Engine Castings Grade-V,Heavy Engine Castings,Steel,0.5,2200.86,USD,28,100,SUP-00721
PRD-00230,SKU-SYN-63185,printed circuit boards grade-230,Printed Circuit Boards,Copper,0.35,475.01,USD,74,100,SUP-00250
PRD-00231,SKU-SYN-23986,Corrugated Packaging Grade-X,Corrugated Packaging,Packaging,0.2,2283.32,USD,42,100,SUP-00033
PRD-00232,SKU-SYN-73533,Copper Conductors & Wiring Grade-Y,,Copper,0.65,255.02,USD,23,500,SUP-00103
PRD-00233,SKU-SYN-49524,Synthetic Lubricants Grade-Z,Synthetic Lubricants,Crude Oil / Polymers,0.8,1637.52,USD,8,500,SUP-00170
PRD-00234,SKU-SYN-58221,Industrial Resins & Plastics Grade-A,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$347.88,USD,-10,500,SUP-00396
PRD-00235,SKU-SYN-28644,Copper Conductors & Wiring Grade-B,Copper Conductors & Wiring,Copper,0.65,2374.17,USD,67,500,SUP-01000
PRD-00236,SKU-SYN-51027,Industrial Resins & Plastics Grade-C,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1103.55,USD,69,500 units,SUP-00834
PRD-00237,SKU-SYN-32857,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,1017.66,USD,49,250,SUP-00278
PRD-00238,SKU-SYN-14216,Copper Conductors & Wiring Grade-E,Copper Conductors & Wiring,Copper,0.65,2652.07,USD,15,250,SUP-00043
PRD-00239,SKU-SYN-61188,Copper Conductors & Wiring Grade-F,Copper Conductors & Wiring,Copper,0.65,1267.37,USD,23,500 units,SUP-00148
PRD-00240,sku_240,corrugated packaging grade-240,,Packaging,0.2,$266.21,USD,44,500,SUP-99999
PRD-00241,SKU-SYN-57680,Industrial Resins & Plastics Grade-H,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1910.56,USD,62,,SUP-00376
PRD-00242,SKU-SYN-93662,Printed Circuit Boards Grade-I,Printed Circuit Boards,Copper,0.35,1499.16,USD,30,250,SUP-00066
PRD-00243,SKU-SYN-61133,Industrial Resins & Plastics Grade-J,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1164.3,USD,42,250,SUP-00251
PRD-00244,SKU-SYN-44668,Copper Conductors & Wiring Grade-K,Copper Conductors & Wiring,Copper,0.65,2969.14,USD,47,100,SUP-00551
PRD-00245,SKU-SYN-71308,Corrugated Packaging Grade-L,Corrugated Packaging,Packaging,0.2,449.17,USD,58,100,SUP-00165
PRD-00246,SKU-SYN-36839,Corrugated Packaging Grade-M,Corrugated Packaging,Packaging,0.2,$382.98,USD,75,500 units,SUP-00878
PRD-00247,SKU-SYN-30845,Copper Conductors & Wiring Grade-N,Copper Conductors & Wiring,Copper,0.65,2208.11,USD,25,,SUP-00581
PRD-00248,SKU-SYN-49662,Industrial Resins & Plastics Grade-O,,Crude Oil / Polymers,0.7,1812.04,USD,27,500,SUP-00137
PRD-00249,SKU-SYN-94903,Synthetic Lubricants Grade-P,Synthetic Lubricants,Crude Oil / Polymers,0.8,803.54,USD,86,250,SUP-00006
PRD-00250,SKU-SYN-60483,copper conductors & wiring grade-250,Copper Conductors & Wiring,Copper,0.65,-2903.2,USD,75,,SUP-00400
PRD-00251,SKU-SYN-88164,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,2980.03,USD,67,500 units,SUP-00599
PRD-00252,sku_252,Corrugated Packaging Grade-S,Corrugated Packaging,Packaging,0.2,$1705.2,USD,-10,100,SUP-00425
PRD-00253,SKU-SYN-80216,Synthetic Lubricants Grade-T,Synthetic Lubricants,Crude Oil / Polymers,0.8,1891.16,USD,31,500,SUP-00621
PRD-00254,SKU-SYN-72341,Printed Circuit Boards Grade-U,Printed Circuit Boards,Copper,0.35,2724.71,USD,81,100,SUP-00077
PRD-00255,SKU-SYN-68460,Copper Conductors & Wiring Grade-V,Copper Conductors & Wiring,Copper,0.65,1173.83,USD,27,100,SUP-00170
PRD-00256,SKU-SYN-36168,Heavy Engine Castings Grade-W,,Steel,0.5,434.91,USD,64,100,SUP-00485
PRD-00257,SKU-SYN-43149,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,115.28,USD,9,250,SUP-00760
PRD-00258,SKU-SYN-88407,Copper Conductors & Wiring Grade-Y,Copper Conductors & Wiring,Copper,0.65,$2082.81,USD,59,100,SUP-00169
PRD-00259,SKU-SYN-63054,Printed Circuit Boards Grade-Z,Printed Circuit Boards,Copper,0.35,3092.39,USD,24,,SUP-00673
PRD-00260,SKU-SYN-31469,corrugated packaging grade-260,Corrugated Packaging,Packaging,0.2,796.62,USD,58,500 units,SUP-99999
PRD-00261,SKU-SYN-78661,Printed Circuit Boards Grade-B,Printed Circuit Boards,Copper,0.35,1699.83,USD,88,250,SUP-00735
PRD-00262,SKU-SYN-24099,Industrial Resins & Plastics Grade-C,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,672.37,USD,21,,SUP-00303
PRD-00263,SKU-SYN-65705,Heavy Engine Castings Grade-D,Heavy Engine Castings,Steel,0.5,1061.84,USD,66,500,SUP-00394
PRD-00264,sku_264,Heavy Engine Castings Grade-E,,Steel,0.5,$2549.28,USD,22,250,SUP-00354
PRD-00265,SKU-SYN-66419,Heavy Engine Castings Grade-F,Heavy Engine Castings,Steel,0.5,537.6,USD,9,500 units,SUP-00187
PRD-00266,SKU-SYN-10189,Heavy Engine Castings Grade-G,Heavy Engine Castings,Steel,0.5,822.83,USD,45,100,SUP-00349
PRD-00267,SKU-SYN-55530,Corrugated Packaging Grade-H,Corrugated Packaging,Packaging,0.2,754.17,USD,86,500 units,SUP-00069
PRD-00268,SKU-SYN-48165,Heavy Engine Castings Grade-I,Heavy Engine Castings,Steel,0.5,1728.97,USD,42,100,SUP-00337
PRD-00269,SKU-SYN-55736,Printed Circuit Boards Grade-J,Printed Circuit Boards,Copper,0.35,2813.0,USD,19,,SUP-00350
PRD-00270,SKU-SYN-34734,synthetic lubricants grade-270,Synthetic Lubricants,Crude Oil / Polymers,0.8,$3193.0,USD,-10,500,SUP-00799
PRD-00271,SKU-SYN-72524,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,573.19,USD,21,500,SUP-00798
PRD-00272,SKU-SYN-18397,Synthetic Lubricants Grade-M,,Crude Oil / Polymers,0.8,1808.77,USD,26,500,SUP-00678
PRD-00273,SKU-SYN-85201,Heavy Engine Castings Grade-N,Heavy Engine Castings,Steel,0.5,1231.83,USD,57,500,SUP-00093
PRD-00274,SKU-SYN-42294,Printed Circuit Boards Grade-O,Printed Circuit Boards,Copper,0.35,2286.28,USD,79,500 units,SUP-00675
PRD-00275,SKU-SYN-41839,Synthetic Lubricants Grade-P,Synthetic Lubricants,Crude Oil / Polymers,0.8,-1587.97,USD,49,500 units,SUP-00548
PRD-00276,sku_276,Corrugated Packaging Grade-Q,Corrugated Packaging,Packaging,0.2,$1388.58,USD,81,100,SUP-00811
PRD-00277,SKU-SYN-55804,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,2786.1,USD,66,,SUP-00553
PRD-00278,SKU-SYN-46411,Copper Conductors & Wiring Grade-S,Copper Conductors & Wiring,Copper,0.65,2464.39,USD,72,500 units,SUP-00598
PRD-00279,SKU-SYN-11887,Industrial Resins & Plastics Grade-T,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2650.11,USD,39,500 units,SUP-00170
PRD-00280,SKU-SYN-37518,industrial resins & plastics grade-280,,Crude Oil / Polymers,0.7,1226.45,USD,65,,SUP-99999
PRD-00281,SKU-SYN-98795,Printed Circuit Boards Grade-V,Printed Circuit Boards,Copper,0.35,1990.22,USD,39,,SUP-00451
PRD-00282,SKU-SYN-56546,Copper Conductors & Wiring Grade-W,Copper Conductors & Wiring,Copper,0.65,$1528.18,USD,22,100,SUP-00269
PRD-00283,SKU-SYN-92636,Synthetic Lubricants Grade-X,Synthetic Lubricants,Crude Oil / Polymers,0.8,2881.22,USD,35,100,SUP-00423
PRD-00284,SKU-SYN-78695,Printed Circuit Boards Grade-Y,Printed Circuit Boards,Copper,0.35,2029.0,USD,48,100,SUP-00242
PRD-00285,SKU-SYN-80671,Industrial Resins & Plastics Grade-Z,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,996.77,USD,49,,SUP-00608
PRD-00286,SKU-SYN-92604,Printed Circuit Boards Grade-A,Printed Circuit Boards,Copper,0.35,920.58,USD,86,500 units,SUP-00453
PRD-00287,SKU-SYN-33413,Corrugated Packaging Grade-B,Corrugated Packaging,Packaging,0.2,47.15,USD,83,250,SUP-00715
PRD-00288,sku_288,Corrugated Packaging Grade-C,,Packaging,0.2,$1537.06,USD,-10,500,SUP-00474
PRD-00289,SKU-SYN-73571,Printed Circuit Boards Grade-D,Printed Circuit Boards,Copper,0.35,1887.75,USD,77,500,SUP-00867
PRD-00290,SKU-SYN-35210,heavy engine castings grade-290,Heavy Engine Castings,Steel,0.5,817.56,USD,27,500,SUP-00615
PRD-00291,SKU-SYN-10448,Industrial Resins & Plastics Grade-F,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,3162.51,USD,19,,SUP-00924
PRD-00292,SKU-SYN-86705,Industrial Resins & Plastics Grade-G,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2904.69,USD,54,500,SUP-00833
PRD-00293,SKU-SYN-69074,Heavy Engine Castings Grade-H,Heavy Engine Castings,Steel,0.5,2579.37,USD,10,250,SUP-00202
PRD-00294,SKU-SYN-58886,Copper Conductors & Wiring Grade-I,Copper Conductors & Wiring,Copper,0.65,$2628.72,USD,30,500 units,SUP-00847
PRD-00295,SKU-SYN-66050,Synthetic Lubricants Grade-J,Synthetic Lubricants,Crude Oil / Polymers,0.8,1744.83,USD,32,250,SUP-00322
PRD-00296,SKU-SYN-68846,Copper Conductors & Wiring Grade-K,,Copper,0.65,1959.51,USD,64,,SUP-00934
PRD-00297,SKU-SYN-57182,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,2793.46,USD,77,,SUP-00793
PRD-00298,SKU-SYN-68683,Copper Conductors & Wiring Grade-M,Copper Conductors & Wiring,Copper,0.65,2477.42,USD,86,250,SUP-00293
PRD-00299,SKU-SYN-90519,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2751.41,USD,65,250,SUP-00578
prd_300,sku_300,copper conductors & wiring grade-300,Copper Conductors & Wiring,Copper,0.65,$2373.16,USD,88,500,SUP-99999
PRD-00301,SKU-SYN-40050,Copper Conductors & Wiring Grade-P,Copper Conductors & Wiring,Copper,0.65,771.19,USD,28,250,SUP-00123
PRD-00302,SKU-SYN-50141,Copper Conductors & Wiring Grade-Q,Copper Conductors & Wiring,Copper,0.65,1489.77,USD,32,100,SUP-00110
PRD-00303,SKU-SYN-58705,Printed Circuit Boards Grade-R,Printed Circuit Boards,Copper,0.35,1246.72,USD,45,100,SUP-00338
PRD-00304,SKU-SYN-51708,Printed Circuit Boards Grade-S,,Copper,0.35,139.23,USD,26,500,SUP-00971
PRD-00305,SKU-SYN-85360,Synthetic Lubricants Grade-T,Synthetic Lubricants,Crude Oil / Polymers,0.8,2647.94,USD,71,250,SUP-00716
PRD-00306,SKU-SYN-65835,Corrugated Packaging Grade-U,Corrugated Packaging,Packaging,0.2,$1737.72,USD,-10,250,SUP-00348
PRD-00307,SKU-SYN-59913,Heavy Engine Castings Grade-V,Heavy Engine Castings,Steel,0.5,2065.72,USD,51,250,SUP-00915
PRD-00308,SKU-SYN-94851,Synthetic Lubricants Grade-W,Synthetic Lubricants,Crude Oil / Polymers,0.8,1847.64,USD,6,250,SUP-00020
PRD-00309,SKU-SYN-84863,Copper Conductors & Wiring Grade-X,Copper Conductors & Wiring,Copper,0.65,118.89,USD,38,100,SUP-00351
PRD-00310,SKU-SYN-24230,corrugated packaging grade-310,Corrugated Packaging,Packaging,0.2,955.39,USD,49,,SUP-00638
PRD-00311,SKU-SYN-20629,Copper Conductors & Wiring Grade-Z,Copper Conductors & Wiring,Copper,0.65,1402.96,USD,89,,SUP-00972
PRD-00312,sku_312,Industrial Resins & Plastics Grade-A,,Crude Oil / Polymers,0.7,$2419.44,USD,8,,SUP-00293
PRD-00313,SKU-SYN-79928,Corrugated Packaging Grade-B,Corrugated Packaging,Packaging,0.2,1344.78,USD,47,100,SUP-00606
PRD-00314,SKU-SYN-38089,Synthetic Lubricants Grade-C,Synthetic Lubricants,Crude Oil / Polymers,0.8,810.39,USD,15,100,SUP-00701
PRD-00315,SKU-SYN-24913,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,1880.45,USD,41,,SUP-00468
PRD-00316,SKU-SYN-68007,Corrugated Packaging Grade-E,Corrugated Packaging,Packaging,0.2,2275.68,USD,32,100,SUP-00650
PRD-00317,SKU-SYN-51726,Printed Circuit Boards Grade-F,Printed Circuit Boards,Copper,0.35,1604.25,USD,19,100,SUP-00138
PRD-00318,SKU-SYN-94878,Industrial Resins & Plastics Grade-G,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2565.89,USD,20,500,SUP-00714
PRD-00319,SKU-SYN-10078,Industrial Resins & Plastics Grade-H,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2827.97,USD,23,500,SUP-00321
PRD-00320,SKU-SYN-96959,corrugated packaging grade-320,,Packaging,0.2,2692.04,USD,62,250,SUP-99999
PRD-00321,SKU-SYN-15920,Heavy Engine Castings Grade-J,Heavy Engine Castings,Steel,0.5,2110.04,USD,54,500,SUP-00416
PRD-00322,SKU-SYN-44859,Synthetic Lubricants Grade-K,Synthetic Lubricants,Crude Oil / Polymers,0.8,1307.35,USD,10,100,SUP-00308
PRD-00323,SKU-SYN-20518,Copper Conductors & Wiring Grade-L,Copper Conductors & Wiring,Copper,0.65,695.52,USD,35,250,SUP-00886
PRD-00324,sku_324,Printed Circuit Boards Grade-M,Printed Circuit Boards,Copper,0.35,$2688.27,USD,-10,250,SUP-00073
PRD-00325,SKU-SYN-44098,Printed Circuit Boards Grade-N,Printed Circuit Boards,Copper,0.35,-1580.17,USD,24,100,SUP-00458
PRD-00326,SKU-SYN-96038,Synthetic Lubricants Grade-O,Synthetic Lubricants,Crude Oil / Polymers,0.8,457.08,USD,59,250,SUP-00001
PRD-00327,SKU-SYN-66827,Copper Conductors & Wiring Grade-P,Copper Conductors & Wiring,Copper,0.65,563.21,USD,56,500,SUP-00379
PRD-00328,SKU-SYN-41512,Printed Circuit Boards Grade-Q,,Copper,0.35,64.94,USD,58,100,SUP-00504
PRD-00329,SKU-SYN-61792,Heavy Engine Castings Grade-R,Heavy Engine Castings,Steel,0.5,2135.44,USD,30,100,SUP-00715
PRD-00330,SKU-SYN-29475,synthetic lubricants grade-330,Synthetic Lubricants,Crude Oil / Polymers,0.8,$2308.76,USD,11,500 units,SUP-00290
PRD-00331,SKU-SYN-38594,Heavy Engine Castings Grade-T,Heavy Engine Castings,Steel,0.5,1654.06,USD,58,500 units,SUP-00576
PRD-00332,SKU-SYN-82482,Heavy Engine Castings Grade-U,Heavy Engine Castings,Steel,0.5,979.23,USD,64,250,SUP-00667
PRD-00333,SKU-SYN-33084,Copper Conductors & Wiring Grade-V,Copper Conductors & Wiring,Copper,0.65,3195.44,USD,13,250,SUP-00701
PRD-00334,SKU-SYN-67027,Heavy Engine Castings Grade-W,Heavy Engine Castings,Steel,0.5,1785.11,USD,88,100,SUP-00842
PRD-00335,SKU-SYN-68172,Industrial Resins & Plastics Grade-X,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,589.74,USD,43,500 units,SUP-00030
PRD-00336,sku_336,Copper Conductors & Wiring Grade-Y,,Copper,0.65,$537.91,USD,28,500 units,SUP-00701
PRD-00337,SKU-SYN-78043,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,202.27,USD,52,500,SUP-00752
PRD-00338,SKU-SYN-69568,Corrugated Packaging Grade-A,Corrugated Packaging,Packaging,0.2,1623.62,USD,67,500,SUP-00690
PRD-00339,SKU-SYN-47142,Printed Circuit Boards Grade-B,Printed Circuit Boards,Copper,0.35,1931.71,USD,78,500,SUP-00363
PRD-00340,SKU-SYN-62413,synthetic lubricants grade-340,Synthetic Lubricants,Crude Oil / Polymers,0.8,2678.19,USD,13,,SUP-99999
PRD-00341,SKU-SYN-95570,Copper Conductors & Wiring Grade-D,Copper Conductors & Wiring,Copper,0.65,611.59,USD,69,500,SUP-00894
PRD-00342,SKU-SYN-59991,Heavy Engine Castings Grade-E,Heavy Engine Castings,Steel,0.5,$520.99,USD,-10,100,SUP-00410
PRD-00343,SKU-SYN-46342,Corrugated Packaging Grade-F,Corrugated Packaging,Packaging,0.2,1549.02,USD,22,250,SUP-00268
PRD-00344,SKU-SYN-77048,Copper Conductors & Wiring Grade-G,,Copper,0.65,2205.42,USD,53,100,SUP-00645
PRD-00345,SKU-SYN-93686,Corrugated Packaging Grade-H,Corrugated Packaging,Packaging,0.2,3167.67,USD,42,500,SUP-00429
PRD-00346,SKU-SYN-26274,Copper Conductors & Wiring Grade-I,Copper Conductors & Wiring,Copper,0.65,1837.48,USD,27,250,SUP-00668
PRD-00347,SKU-SYN-31504,Synthetic Lubricants Grade-J,Synthetic Lubricants,Crude Oil / Polymers,0.8,2130.38,USD,57,250,SUP-00523
PRD-00348,sku_348,Copper Conductors & Wiring Grade-K,Copper Conductors & Wiring,Copper,0.65,$2148.66,USD,51,500,SUP-00937
PRD-00349,SKU-SYN-51549,Heavy Engine Castings Grade-L,Heavy Engine Castings,Steel,0.5,152.46,USD,18,500 units,SUP-00602
PRD-00350,SKU-SYN-86857,industrial resins & plastics grade-350,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,-1806.68,USD,35,500 units,SUP-00253
PRD-00351,SKU-SYN-35737,Synthetic Lubricants Grade-N,Synthetic Lubricants,Crude Oil / Polymers,0.8,2699.48,USD,57,,SUP-00778
PRD-00352,SKU-SYN-81357,Heavy Engine Castings Grade-O,,Steel,0.5,296.2,USD,40,500,SUP-00234
PRD-00353,SKU-SYN-75608,Synthetic Lubricants Grade-P,Synthetic Lubricants,Crude Oil / Polymers,0.8,2104.33,USD,82,500 units,SUP-00555
PRD-00354,SKU-SYN-47462,Industrial Resins & Plastics Grade-Q,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2996.12,USD,55,,SUP-00622
PRD-00355,SKU-SYN-99205,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,641.35,USD,66,500,SUP-00675
PRD-00356,SKU-SYN-98158,Industrial Resins & Plastics Grade-S,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1371.65,USD,62,100,SUP-00153
PRD-00357,SKU-SYN-82015,Industrial Resins & Plastics Grade-T,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,868.43,USD,84,100,SUP-00167
PRD-00358,SKU-SYN-55253,Heavy Engine Castings Grade-U,Heavy Engine Castings,Steel,0.5,2841.3,USD,45,,SUP-00034
PRD-00359,SKU-SYN-83193,Corrugated Packaging Grade-V,Corrugated Packaging,Packaging,0.2,1782.76,USD,13,,SUP-00500
PRD-00360,sku_360,corrugated packaging grade-360,,Packaging,0.2,$53.36,USD,-10,,SUP-99999
PRD-00361,SKU-SYN-62920,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,2922.39,USD,75,250,SUP-00091
PRD-00362,SKU-SYN-43378,Corrugated Packaging Grade-Y,Corrugated Packaging,Packaging,0.2,1852.56,USD,10,500,SUP-00720
PRD-00363,SKU-SYN-83575,Copper Conductors & Wiring Grade-Z,Copper Conductors & Wiring,Copper,0.65,86.7,USD,40,100,SUP-00931
PRD-00364,SKU-SYN-85214,Synthetic Lubricants Grade-A,Synthetic Lubricants,Crude Oil / Polymers,0.8,2888.49,USD,65,100,SUP-00803
PRD-00365,SKU-SYN-91430,Corrugated Packaging Grade-B,Corrugated Packaging,Packaging,0.2,3057.84,USD,8,500,SUP-00822
PRD-00366,SKU-SYN-48877,Heavy Engine Castings Grade-C,Heavy Engine Castings,Steel,0.5,$2316.46,USD,5,100,SUP-00576
PRD-00367,SKU-SYN-32115,Copper Conductors & Wiring Grade-D,Copper Conductors & Wiring,Copper,0.65,503.55,USD,26,,SUP-00007
